,Date,Ticker,Representative,Transaction,Amount,Range
1326,2019-06-24,DLB, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1327,2018-09-26,DLB, Lamar Smith,Purchase,1001.0,"$1,001-$15,000"
1328,2018-08-08,DLB, Lamar Smith,Purchase,1001.0,"$1,001-$15,000"
1329,2023-02-03,PYPL, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1330,2022-12-28,PYPL, Nancy Pelosi,Sale,250001.0,"$250,001-$1,000,000"
1331,2022-12-21,PYPL, Nancy Pelosi,Sale,250001.0,"$250,001-$1,000,000"
1332,2022-11-09,PYPL, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
1333,2022-11-09,PYPL, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
1334,2022-11-09,PYPL, Cindy Axne,Sale,1001.0,"$1,001-$15,000"
1335,2022-10-17,PYPL, James R. Langevin,Sale,1001.0,"$1,001-$15,000"
1336,2022-07-27,PYPL, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1337,2022-07-27,PYPL, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1338,2022-07-27,PYPL, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1339,2022-05-05,PYPL, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1340,2022-03-03,PYPL, Kathy Manning,Sale,50001.0,"$50,001-$100,000"
1341,2022-02-28,PYPL, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1342,2022-02-28,PYPL, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1343,2022-02-28,PYPL, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1344,2022-02-02,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1345,2022-01-13,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1346,2022-01-05,PYPL, James R. Langevin,Purchase,50001.0,"$50,001-$100,000"
1347,2021-12-31,PYPL, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1348,2021-12-16,PYPL, Marjorie Taylor Greene,Purchase,1001.0,"$1,001-$15,000"
1349,2021-11-19,PYPL, Patrick Fallon,Purchase,50001.0,"$50,001-$100,000"
1350,2021-11-15,PYPL, Marjorie Taylor Greene,Purchase,1001.0,"$1,001-$15,000"
1351,2021-11-15,PYPL, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
1352,2021-11-15,PYPL, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
1353,2021-11-12,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1354,2021-11-12,PYPL, Kathy Manning,Purchase,15001.0,"$15,001-$50,000"
1355,2021-11-09,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1356,2021-11-08,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1357,2021-11-04,PYPL, Thomas Suozzi,Purchase,50001.0,"$50,001-$100,000"
1358,2021-11-02,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1359,2021-10-28,PYPL, Kim Dr Schrier,Sale,1001.0,"$1,001-$15,000"
1360,2021-10-27,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1361,2021-10-26,PYPL, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
1362,2021-10-22,PYPL, Richard W. Allen,Sale,1001.0,"$1,001-$15,000"
1363,2021-10-22,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1364,2021-10-21,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1365,2021-10-20,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1366,2021-06-03,PYPL, Thomas Suozzi,Sale,50001.0,"$50,001-$100,000"
1367,2021-05-28,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1368,2021-05-27,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1369,2021-05-20,PYPL, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1370,2021-04-28,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1371,2021-04-19,PYPL, Patrick Fallon,Sale,250001.0,"$250,001-$1,000,000"
1372,2021-04-19,PYPL, Patrick Fallon,Sale,250001.0,"$250,001-$1,000,000"
1373,2021-03-23,PYPL, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
1374,2021-03-11,PYPL, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
1375,2021-03-02,PYPL, Thomas Suozzi,Purchase,50001.0,"$50,001-$100,000"
1376,2021-02-23,PYPL, Patrick Fallon,Purchase,250001.0,"$250,001-$1,000,000"
1377,2021-02-23,PYPL, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
1378,2021-02-22,PYPL, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
1379,2021-02-22,PYPL, Patrick Fallon,Sale,100001.0,"$100,001-250,000"
1380,2021-02-19,PYPL,Sara Jacobs,Sale,15001.0,"$15,001-$50,000"
1381,2021-02-10,PYPL, Richard W. Allen,Purchase,1001.0,"$1,001-$15,000"
1382,2021-02-08,PYPL, James R. Langevin,Sale,100001.0,"$100,001-250,000"
1383,2021-01-28,PYPL, James R. Langevin,Purchase,100001.0,"$100,001-250,000"
1384,2021-01-22,PYPL, Kathy Manning,Sale,15001.0,"$15,001-$50,000"
1385,2021-01-19,PYPL, Patrick Fallon,Sale,1001.0,"$1,001-$15,000"
1386,2021-01-19,PYPL, Patrick Fallon,Purchase,100001.0,"$100,001-250,000"
1387,2021-01-15,PYPL,Kathy Manning,Sale,1001.0,"$1,001-$15,000"
1388,2020-11-19,PYPL, Gilbert Cisneros,Purchase,15001.0,"$15,001-$50,000"
1389,2020-11-04,PYPL, Gilbert Cisneros,Purchase,15001.0,"$15,001-$50,000"
1390,2020-11-03,PYPL, James R. Langevin,Purchase,1001.0,"$1,001-$15,000"
1391,2020-10-30,PYPL, James R. Langevin,Purchase,1001.0,"$1,001-$15,000"
1392,2020-10-29,PYPL, Dwight Evans,Purchase,1001.0,"$1,001-$15,000"
1393,2020-10-26,PYPL, James R. Langevin,Purchase,1001.0,"$1,001-$15,000"
1394,2020-09-25,PYPL, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1395,2020-08-10,PYPL, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
1396,2020-06-12,PYPL, Nancy Pelosi,Purchase,500001.0,"$500,001"
1397,2020-06-12,PYPL, Nancy Pelosi,Purchase,500001.0,"$500,001"
1398,2020-05-13,PYPL, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
1399,2020-05-13,PYPL, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
1400,2020-03-20,PYPL, Peter Welch,Purchase,1001.0,"$1,001-$15,000"
1401,2020-02-27,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1402,2020-02-24,PYPL, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1403,2019-09-12,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1404,2019-08-29,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1405,2019-03-25,PYPL, Nicholas Van Taylor,Sale,15001.0,"$15,001-$50,000"
1406,2019-03-25,PYPL, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
1407,2019-02-27,PYPL, Nicholas Van Taylor,Purchase,1001.0,"$1,001-$15,000"
1408,2019-01-04,PYPL, Nicholas Van Taylor,Purchase,1001.0,"$1,001-$15,000"
1409,2018-05-02,PYPL, David E. Price,Purchase,1001.0,"$1,001-$15,000"
1410,2018-04-11,PYPL, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1411,2018-03-21,PYPL, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1412,2017-11-03,PYPL, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1413,2017-01-05,PYPL, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1414,2017-01-05,PYPL, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1415,2023-02-27,ESLOY, Daniel Goldman,Sale,1001.0,"$1,001-$15,000"
1416,2019-05-28,ESLOY, Mikie Sherrill,Sale,1001.0,"$1,001-$15,000"
1417,2022-04-18,UGRO, Brian Mast,Sale,15001.0,"$15,001-$50,000"
1418,2021-02-16,AL,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
1419,2021-05-27,WSM, Susie Lee,Sale,1001.0,"$1,001-$15,000"
1420,2021-05-27,WSM, Susie Lee,Sale,1001.0,"$1,001-$15,000"
1421,2021-03-24,WSM, Susie Lee,Sale,1001.0,"$1,001-$15,000"
1422,2021-01-12,WSM, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
1423,2021-01-11,WSM, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
1424,2019-12-27,TSS, Richard W. Allen,Sale,15001.0,"$15,001-$50,000"
1425,2019-06-04,TSS, Susie Lee,Sale,1001.0,"$1,001-$15,000"
1426,2019-05-31,TSS, Elizabeth Fletcher,Sale,1001.0,"$1,001-$15,000"
1427,2019-03-20,TSS, Susie Lee,Purchase,1001.0,"$1,001-$15,000"
1428,2019-02-26,TSS, Elizabeth Fletcher,Purchase,1001.0,"$1,001-$15,000"
1429,2018-10-31,PX, Lamar Smith,Exchange,1001.0,"$1,001-$15,000"
1430,2018-10-31,PX, Robert J. Wittman,Exchange,1001.0,"$1,001-$15,000"
1431,2018-10-30,PX, Thomas Macarthur,Exchange,1001.0,"$1,001-$15,000"
1432,2018-10-30,PX, Thomas Macarthur,Exchange,1001.0,"$1,001-$15,000"
1433,2018-10-30,PX, Thomas Macarthur,Exchange,50001.0,"$50,001-$100,000"
1434,2018-10-11,PX, Lamar Smith,Sale,1001.0,"$1,001-$15,000"
1435,2018-10-02,PX, Debbie Dingell,Sale,15001.0,"$15,001-$50,000"
1436,2018-07-24,PX, Thomas Macarthur,Sale,15001.0,"$15,001-$50,000"
1437,2018-05-11,PX, Thomas Macarthur,Sale,1001.0,"$1,001-$15,000"
1438,2018-04-27,PX, Lamar Smith,Purchase,1001.0,"$1,001-$15,000"
1439,2022-09-09,ROST, William R. Keating,Sale,1001.0,"$1,001-$15,000"
1440,2021-03-17,ROST, William R. Keating,Purchase,1001.0,"$1,001-$15,000"
1441,2020-09-08,ROST, John A. Yarmuth,Purchase,1001.0,"$1,001-$15,000"
1442,2020-08-07,ROST, Joe Courtney,Sale,1001.0,"$1,001-$15,000"
1443,2020-08-04,ROST, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1444,2019-12-31,ROST, Joe Courtney,Purchase,1001.0,"$1,001-$15,000"
1445,2019-09-16,ROST, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1446,2017-04-04,ROST, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
1447,2021-05-20,BBVA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1448,2021-02-17,BBVA,Mr. Peter Meijer,Sale,15001.0,"$15,001-$50,000"
1449,2021-01-28,BBVA,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
1450,2020-11-13,BBVA, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
1451,2020-10-16,BBVA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1452,2020-09-15,BBVA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1453,2020-01-13,BBVA, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
1454,2020-01-10,BBVA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1455,2020-01-03,BBVA, Greg Gianforte,Purchase,15001.0,"$15,001-$50,000"
1456,2019-12-10,BBVA, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1457,2019-10-11,BBVA, Greg Gianforte,Purchase,250001.0,"$250,001-$1,000,000"
1458,2019-09-10,BBVA, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
1459,2019-09-10,BBVA, Greg Gianforte,Sale,100001.0,"$100,001-250,000"
1460,2019-06-24,BBVA, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1461,2019-04-09,BBVA, Greg Gianforte,Purchase,50001.0,"$50,001-$100,000"
1462,2019-04-05,BBVA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1463,2019-04-05,BBVA, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
1464,2019-01-11,BBVA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1465,2018-12-21,BBVA, Greg Gianforte,Purchase,15001.0,"$15,001-$50,000"
1466,2018-12-21,BBVA, Greg Gianforte,Purchase,100001.0,"$100,001-250,000"
1467,2018-11-20,BBVA, Greg Gianforte,Sale,100001.0,"$100,001-250,000"
1468,2018-11-19,BBVA, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
1469,2018-07-05,BBVA, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
1470,2017-01-03,BBVA, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1471,2022-09-15,CVET, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1472,2022-04-19,CVET, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1473,2022-03-15,CVET, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1474,2021-10-18,CVET, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1475,2021-09-15,CVET, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1476,2020-12-23,CVET, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1477,2020-10-16,CVET, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1478,2020-09-15,CVET, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1479,2020-09-02,CVET, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1480,2020-08-24,CVET, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1481,2020-08-17,CVET, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1482,2020-08-12,CVET, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1483,2019-03-01,CVET, Greg Gianforte,Sale,15001.0,"$15,001-$50,000"
1484,2019-02-08,CVET, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1485,2019-02-06,CVET, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1486,2019-02-06,CVET, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1487,2022-01-27,AXHE, Donald Sternoff Beyer Jr.,Sale,1001.0,"$1,001-$15,000"
1488,2022-03-16,UOVEY, John Rutherford,Sale,1001.0,"$1,001-$15,000"
1489,2019-03-25,UOVEY, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
1490,2017-07-11,UOVEY, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
1491,2020-11-27,BRKR, Bob Gibbs,Sale,1001.0,"$1,001-$15,000"
1492,2019-11-14,BRKR, Bob Gibbs,Purchase,1001.0,"$1,001-$15,000"
1493,2019-06-24,BRKR, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1494,2021-12-22,IXJ, Donald Sternoff Beyer Jr.,Purchase,1001.0,"$1,001-$15,000"
1495,2021-12-28,SPLK, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1496,2021-06-04,SPLK, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
1497,2021-06-04,SPLK, Thomas Suozzi,Sale,1001.0,"$1,001-$15,000"
1498,2021-06-02,SPLK, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
1499,2021-04-29,SPLK, Donald Sternoff  Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1500,2021-03-03,SPLK, Donald Sternoff  Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1501,2021-01-11,SPLK, Donald Sternoff  Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1502,2020-12-23,SPLK, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1503,2020-11-03,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1504,2020-07-14,SPLK, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1505,2020-06-11,SPLK, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
1506,2020-05-07,SPLK, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1507,2020-05-01,SPLK, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1508,2020-04-27,SPLK, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1509,2020-04-27,SPLK, Donald Sternoff Beyer Jr,Sale,1001.0,"$1,001-$15,000"
1510,2020-02-19,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1511,2020-01-24,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1512,2019-12-24,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1513,2019-12-09,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1514,2019-11-25,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1515,2019-11-19,SPLK, Donald Sternoff Beyer Jr,Purchase,1001.0,"$1,001-$15,000"
1516,2019-03-26,SPLK, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
1517,2019-03-25,SPLK, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
1518,2019-02-26,SPLK, Gilbert Cisneros,Sale,1001.0,"$1,001-$15,000"
1519,2022-11-02,FHYS, Carol Devine Miller,Purchase,1001.0,"$1,001-$15,000"
1520,2022-09-07,ETN, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1521,2022-03-04,ETN, Thomas Suozzi,Purchase,15001.0,"$15,001-$50,000"
1522,2021-11-11,ETN, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1523,2021-11-10,ETN, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1524,2021-10-28,ETN, Kim Dr Schrier,Sale,15001.0,"$15,001-$50,000"
1525,2021-06-04,ETN, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1526,2021-06-04,ETN, Thomas Suozzi,Sale,15001.0,"$15,001-$50,000"
1527,2021-02-26,ETN, Marie Newman,Sale,1001.0,"$1,001-$15,000"
1528,2021-02-16,ETN, Marie Newman,Purchase,1001.0,"$1,001-$15,000"
1529,2021-02-16,ETN,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
1530,2021-01-15,ETN, Thomas Suozzi,Purchase,50001.0,"$50,001-$100,000"
1531,2020-11-11,ETN, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1532,2020-03-05,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1533,2020-02-10,ETN, Dean Phillips,Sale,1001.0,"$1,001-$15,000"
1534,2020-01-10,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1535,2020-01-08,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1536,2020-01-07,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1537,2019-12-03,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1538,2019-12-02,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1539,2019-11-25,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1540,2019-11-22,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1541,2019-01-04,ETN, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1542,2018-08-23,ETN, John Rutherford,Sale,1001.0,"$1,001-$15,000"
1543,2018-07-24,ETN, John Rutherford,Sale,1001.0,"$1,001-$15,000"
1544,2017-07-17,ETN, John Rutherford,Purchase,1001.0,"$1,001-$15,000"
1545,2023-02-27,ASXFY, Daniel Goldman,Sale,15001.0,"$15,001-$50,000"
1546,2021-01-08,ACGL, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1547,2020-12-15,ACGL, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1548,2019-06-24,MANH, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1549,2018-12-21,CRH, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
1550,2018-11-19,CRH, Greg Gianforte,Sale,1001.0,"$1,001-$15,000"
1551,2021-02-16,AOSL, Tom Malinowski,Sale,1001.0,"$1,001-$15,000"
1552,2023-01-31,AON, Daniel Goldman,Purchase,15001.0,"$15,001-$50,000"
1553,2023-01-27,AON, Thomas H. Kean,Sale,15001.0,"$15,001-$50,000"
1554,2022-07-27,AON, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1555,2022-07-27,AON, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
1556,2021-10-06,AON, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1557,2021-09-02,AON, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
1558,2021-08-09,AON, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
1559,2021-04-30,AON, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
1560,2021-02-16,AON,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
1561,2020-06-16,AON, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1562,2020-04-02,AON, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1563,2020-04-01,AON, Gilbert Cisneros,Exchange,15001.0,"$15,001-$50,000"
1564,2020-04-01,AON, Gilbert Cisneros,Exchange,15001.0,"$15,001-$50,000"
1565,2020-02-18,AON, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
1566,2020-02-18,AON, Zoe Lofgren,Purchase,1001.0,"$1,001-$15,000"
1567,2019-03-13,AON, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
1568,2023-01-31,ORLY, Kevin Hern,Sale,1001.0,"$1,001-$15,000"
1569,2022-07-07,ORLY, David B. Mckinley,Sale,1001.0,"$1,001-$15,000"
1570,2021-10-20,ORLY, Kevin Hern,Purchase,15001.0,"$15,001-$50,000"
1571,2021-05-18,ORLY, Kevin Hern,Purchase,100001.0,"$100,001-250,000"
1572,2021-02-16,ORLY,Mr. Peter Meijer,Sale,1001.0,"$1,001-$15,000"
1573,2020-12-10,ORLY, Cindy Axne,Purchase,1001.0,"$1,001-$15,000"
1574,2020-07-27,ORLY, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
1575,2020-04-30,ORLY, David B. Mckinley,Purchase,1001.0,"$1,001-$15,000"
1576,2020-04-30,ORLY, David B. Mckinley,Purchase,1001.0,"$1,001-$15,000"
1577,2019-11-07,ORLY, Kevin Hern,Purchase,1001.0,"$1,001-$15,000"
1578,2019-07-09,ORLY, Elizabeth Fletcher,Sale,1001.0,"$1,001-$15,000"
1579,2019-05-31,ORLY, Elizabeth Fletcher,Sale,1001.0,"$1,001-$15,000"
1580,2019-03-25,ORLY, Nicholas Van Taylor,Sale,15001.0,"$15,001-$50,000"
1581,2019-02-07,ORLY, Elizabeth Fletcher,Sale,1001.0,"$1,001-$15,000"
1582,2019-01-14,ORLY, David B. Mckinley,Sale,336.91,$336.91
1583,2019-01-04,ORLY, Nicholas Van Taylor,Sale,1001.0,"$1,001-$15,000"
1584,2018-08-28,ORLY, Carlos Curbelo,Purchase,1001.0,"$1,001-$15,000"
1585,2022-11-30,BBWI, Susie Lee,Sale,1001.0,"$1,001-$15,000"
1586,2019-08-16,MSTR, Tom Malinowski,Purchase,1001.0,"$1,001-$15,000"
1587,2019-08-14,MSTR, Tom Malinowski,Sale,1001.0,"$1,001-$15,000"
1588,2019-07-11,MSTR, Tom Malinowski,Sale,1001.0,"$1,001-$15,000"
1589,2019-07-09,MSTR, Tom Malinowski,Purchase,1001.0,"$1,001-$15,000"
1590,2019-02-06,MSTR, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1591,2019-06-24,PNW, Donna Shalala,Sale,1001.0,"$1,001-$15,000"
1592,2019-04-03,PNW, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
1593,2019-03-19,PNW, Donna Shalala,Purchase,1001.0,"$1,001-$15,000"
1594,2020-05-13,FLS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1595,2020-04-02,FLS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1596,2020-04-02,FLS, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1597,2023-02-27,SKLTY, Daniel Goldman,Purchase,1001.0,"$1,001-$15,000"
1598,2023-01-31,WIW, Steve Cohen,Sale,15001.0,"$15,001-$50,000"
1599,2023-02-23,MCK, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1600,2023-01-31,MCK, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1601,2022-08-03,MCK, Kathy Manning,Sale,1001.0,"$1,001-$15,000"
1602,2022-07-20,MCK, Kathy Manning,Purchase,1001.0,"$1,001-$15,000"
1603,2022-03-14,MCK, Earl Blumenauer,Sale,1001.0,"$1,001-$15,000"
1604,2022-03-09,MCK, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1605,2022-03-08,MCK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
1606,2022-03-02,MCK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1607,2022-02-24,MCK, Earl Blumenauer,Purchase,1001.0,"$1,001-$15,000"
1608,2022-02-07,MCK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
1609,2022-01-20,MCK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
1610,2021-10-28,MCK, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1611,2021-09-02,MCK, Josh Gottheimer,Sale,1001.0,"$1,001-$15,000"
1612,2021-03-23,MCK, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1613,2020-11-13,MCK, Josh Gottheimer,Purchase,1001.0,"$1,001-$15,000"
1614,2020-04-08,MCK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1615,2019-09-25,MCK, Lois Frankel,Purchase,1001.0,"$1,001-$15,000"
1616,2019-09-24,MCK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1617,2019-05-13,MCK, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1618,2019-04-05,MCK, Earl Blumenauer,Purchase,1001.0,"$1,001-$15,000"
1619,2019-03-25,MCK, Bill Flores,Purchase,1001.0,"$1,001-$15,000"
1620,2019-03-14,MCK, Gilbert Cisneros,Purchase,1001.0,"$1,001-$15,000"
1621,2019-01-04,MCK, Dean Phillips,Purchase,1001.0,"$1,001-$15,000"
1622,2018-12-24,MCK, Lois Frankel,Sale,1001.0,"$1,001-$15,000"
1623,2018-06-14,MCK, Earl Blumenauer,Purchase,1001.0,"$1,001-$15,000"
1624,2017-04-04,MCK, Gary Palmer,Purchase,1001.0,"$1,001-$15,000"
1625,2021-11-08,CAPL, Mark Dr Green,Sale,250001.0,"$250,001-$1,000,000"
1626,2021-10-15,CAPL, Mark Dr Green,Purchase,50001.0,"$50,001-$100,000"
1627,2021-09-24,CAPL, Mark Dr Green,Purchase,15001.0,"$15,001-$50,000"
1628,2021-09-23,CAPL, Mark Dr Green,Purchase,15001.0,"$15,001-$50,000"
1629,2021-09-02,CAPL, Mark Dr Green,Purchase,250001.0,"$250,001-$1,000,000"
1630,2021-08-19,CAPL, Mark Dr Green,Sale,1000001.0,"$1,000,001-$5,000,000"
1631,2021-07-07,CAPL, Mark Dr Green,Purchase,100001.0,"$100,001-250,000"
